id,herd,year,enter.date,exit.date,event,enter,exit,time
CN245W,Wolverine,2007,2007-11-20,2007-12-31,0,10,12,41
CN245W,Wolverine,2008,2008-01-01,2008-12-31,0,0,12,365
CN245W,Wolverine,2009,2009-01-01,2009-12-31,0,0,12,364
CN245W,Wolverine,2010,2010-01-01,2010-12-31,0,0,12,364
CN245W,Wolverine,2011,2011-01-01,2011-12-31,0,0,12,364
CN245W,Wolverine,2012,2012-01-01,2012-07-25,0,0,7,206
CN246W,Wolverine,2007,2007-11-20,2007-12-31,0,10,12,41
CN246W,Wolverine,2008,2008-01-01,2008-12-31,0,0,12,365
CN246W,Wolverine,2009,2009-01-01,2009-12-31,0,0,12,364
CN246W,Wolverine,2010,2010-01-01,2010-12-31,0,0,12,364
CN246W,Wolverine,2011,2011-01-01,2011-12-31,0,0,12,364
CN246W,Wolverine,2012,2012-01-01,2012-07-25,0,0,7,206
CN247W,Wolverine,2007,2007-11-20,2007-12-31,0,10,12,41
CN247W,Wolverine,2008,2008-01-01,2008-12-31,0,0,12,365
CN247W,Wolverine,2009,2009-01-01,2009-11-30,0,0,11,333
CN248W,Wolverine,2007,2007-11-20,2007-12-31,0,10,12,41
CN248W,Wolverine,2008,2008-01-01,2008-12-31,0,0,12,365
CN248W,Wolverine,2009,2009-01-01,2009-11-30,0,0,11,333
CN249W,Wolverine,2007,2007-11-20,2007-12-31,0,10,12,41
CN249W,Wolverine,2008,2008-01-01,2008-12-31,0,0,12,365
CN249W,Wolverine,2009,2009-01-01,2009-12-31,0,0,12,364
CN249W,Wolverine,2010,2010-01-01,2010-07-19,0,0,7,199
CN250W,Wolverine,2007,2007-11-20,2007-12-31,0,10,12,41
CN250W,Wolverine,2008,2008-01-01,2008-12-31,0,0,12,365
CN250W,Wolverine,2009,2009-01-01,2009-12-31,0,0,12,364
CN250W,Wolverine,2010,2010-01-01,2010-12-31,0,0,12,364
CN250W,Wolverine,2011,2011-01-01,2011-12-31,0,0,12,364
CN250W,Wolverine,2012,2012-01-01,2012-07-25,0,0,7,206
CN251W,Wolverine,2007,2007-11-21,2007-12-31,0,10,12,40
CN251W,Wolverine,2008,2008-01-01,2008-11-25,0,0,11,329
CN252W,Wolverine,2007,2007-11-21,2007-12-31,0,10,12,40
CN252W,Wolverine,2008,2008-01-01,2008-12-31,0,0,12,365
CN252W,Wolverine,2009,2009-01-01,2009-06-15,1,0,6,165
CN253W,Wolverine,2007,2007-11-21,2007-12-31,0,10,12,40
CN253W,Wolverine,2008,2008-01-01,2008-12-31,0,0,12,365
CN253W,Wolverine,2009,2009-01-01,2009-12-31,0,0,12,364
CN253W,Wolverine,2010,2010-01-01,2010-07-19,0,0,7,199
CN254W,Wolverine,2007,2007-11-21,2007-12-31,0,10,12,40
CN254W,Wolverine,2008,2008-01-01,2008-06-03,0,0,6,154
CN255W,Wolverine,2007,2007-11-21,2007-12-31,0,10,12,40
CN255W,Wolverine,2008,2008-01-01,2008-12-31,0,0,12,365
CN255W,Wolverine,2009,2009-01-01,2009-12-01,0,0,12,334
CN256C,Chase,2007,2007-11-22,2007-12-31,0,10,12,39
CN256C,Chase,2008,2008-01-01,2008-12-31,0,0,12,365
CN256C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN256C,Chase,2010,2010-01-01,2010-07-28,0,0,7,208
CN257C,Chase,2007,2007-11-22,2007-12-31,0,10,12,39
CN257C,Chase,2008,2008-01-01,2008-12-31,0,0,12,365
CN257C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN257C,Chase,2010,2010-01-01,2010-07-28,0,0,7,208
CN258C,Chase,2007,2007-11-23,2007-12-31,0,10,12,38
CN258C,Chase,2008,2008-01-01,2008-12-31,0,0,12,365
CN258C,Chase,2009,2009-01-01,2009-11-30,0,0,11,333
CN259C,Chase,2007,2007-11-23,2007-12-31,0,10,12,38
CN259C,Chase,2008,2008-01-01,2008-12-31,0,0,12,365
CN259C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN259C,Chase,2010,2010-01-01,2010-07-28,0,0,7,208
CN260C,Chase,2007,2007-11-23,2007-12-31,0,10,12,38
CN260C,Chase,2008,2008-01-01,2008-12-31,0,0,12,365
CN260C,Chase,2009,2009-01-01,2009-02-08,1,0,2,38
CN261C,Chase,2007,2007-11-23,2007-12-31,0,10,12,38
CN261C,Chase,2008,2008-01-01,2008-12-31,0,0,12,365
CN261C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN261C,Chase,2010,2010-01-01,2010-07-28,0,0,7,208
CN262C,Chase,2007,2007-11-23,2007-12-31,0,10,12,38
CN262C,Chase,2008,2008-01-01,2008-12-31,0,0,12,365
CN262C,Chase,2009,2009-01-01,2009-12-01,0,0,12,334
CN263C,Chase,2007,2007-11-24,2007-12-31,0,10,12,37
CN263C,Chase,2008,2008-01-01,2008-12-29,1,0,12,363
CN264C,Chase,2007,2007-11-25,2007-12-31,0,10,12,36
CN264C,Chase,2008,2008-01-01,2008-12-31,0,0,12,365
CN264C,Chase,2009,2009-01-01,2009-12-03,0,0,12,336
CN265C,Chase,2007,2007-11-25,2007-12-31,0,10,12,36
CN265C,Chase,2008,2008-01-01,2008-01-31,1,0,1,30
CN266C,Chase,2007,2007-11-25,2007-12-31,0,10,12,36
CN266C,Chase,2008,2008-01-01,2008-12-31,0,0,12,365
CN266C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN266C,Chase,2010,2010-01-01,2010-07-28,0,0,7,208
CN267C,Chase,2007,2007-11-25,2007-12-31,0,10,12,36
CN267C,Chase,2008,2008-01-01,2008-12-31,0,0,12,365
CN267C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN267C,Chase,2010,2010-01-01,2010-07-28,0,0,7,208
CN268C,Chase,2008,2008-11-26,2008-12-31,0,10,12,35
CN268C,Chase,2009,2009-01-01,2009-11-30,0,0,11,333
CN269C,Chase,2008,2008-11-28,2008-12-31,0,10,12,33
CN269C,Chase,2009,2009-01-01,2009-12-02,0,0,12,335
CN270C,Chase,2008,2008-11-28,2008-12-31,0,10,12,33
CN270C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN270C,Chase,2010,2010-01-01,2010-07-28,0,0,7,208
CN271W,Wolverine,2008,2008-11-29,2008-12-31,0,10,12,32
CN271W,Wolverine,2009,2009-01-01,2009-12-31,0,0,12,364
CN271W,Wolverine,2010,2010-01-01,2010-07-19,0,0,7,199
CN272W,Wolverine,2008,2008-11-29,2008-12-31,0,10,12,32
CN272W,Wolverine,2009,2009-01-01,2009-11-30,0,0,11,333
CN273C,Chase,2008,2008-11-29,2008-12-31,0,10,12,32
CN273C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN273C,Chase,2010,2010-01-01,2010-12-31,0,0,12,364
CN273C,Chase,2011,2011-01-01,2011-12-31,0,0,12,364
CN273C,Chase,2012,2012-01-01,2012-07-20,0,0,7,201
CN274C,Chase,2008,2008-11-29,2008-12-31,0,10,12,32
CN274C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN274C,Chase,2010,2010-01-01,2010-12-31,0,0,12,364
CN274C,Chase,2011,2011-01-01,2011-12-31,0,0,12,364
CN274C,Chase,2012,2012-01-01,2012-07-20,0,0,7,201
CN275C,Chase,2008,2008-11-29,2008-12-31,0,10,12,32
CN275C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN275C,Chase,2010,2010-01-01,2010-03-23,1,0,3,81
CN276C,Chase,2008,2008-11-29,2008-12-31,0,10,12,32
CN276C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN276C,Chase,2010,2010-01-01,2010-07-28,0,0,7,208
CN278C,Chase,2008,2008-11-29,2008-12-31,0,10,12,32
CN278C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN278C,Chase,2010,2010-01-01,2010-07-28,0,0,7,208
CN279C,Chase,2008,2008-11-30,2008-12-31,0,10,12,31
CN279C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN279C,Chase,2010,2010-01-01,2010-07-19,0,0,7,199
CN280C,Chase,2008,2008-11-30,2008-12-31,0,10,12,31
CN280C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN280C,Chase,2010,2010-01-01,2010-07-28,0,0,7,208
CN281C,Chase,2008,2008-11-30,2008-12-31,0,10,12,31
CN281C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN281C,Chase,2010,2010-01-01,2010-07-28,0,0,7,208
CN282C,Chase,2008,2008-12-04,2008-12-31,0,11,12,27
CN282C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN282C,Chase,2010,2010-01-01,2010-07-28,0,0,7,208
CN283C,Chase,2008,2008-12-04,2008-12-31,0,11,12,27
CN283C,Chase,2009,2009-01-01,2009-12-01,0,0,12,334
CN284C,Chase,2008,2008-12-04,2008-12-31,0,11,12,27
CN284C,Chase,2009,2009-01-01,2009-12-03,0,0,12,336
CN285C,Chase,2008,2008-12-04,2008-12-31,0,11,12,27
CN285C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN285C,Chase,2010,2010-01-01,2010-07-25,0,0,7,205
CN286C,Chase,2008,2008-12-04,2008-12-31,0,11,12,27
CN286C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN286C,Chase,2010,2010-01-01,2010-07-28,0,0,7,208
CN287C,Chase,2008,2008-12-04,2008-12-31,0,11,12,27
CN287C,Chase,2009,2009-01-01,2009-12-01,0,0,12,334
CN288C,Chase,2008,2008-12-04,2008-12-31,0,11,12,27
CN288C,Chase,2009,2009-01-01,2009-12-02,0,0,12,335
CN289C,Chase,2008,2008-12-04,2008-12-31,0,11,12,27
CN289C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN289C,Chase,2010,2010-01-01,2010-07-28,0,0,7,208
CN290C,Chase,2008,2008-12-04,2008-12-31,0,11,12,27
CN290C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN290C,Chase,2010,2010-01-01,2010-07-28,0,0,7,208
CN291C,Chase,2008,2008-12-05,2008-12-31,0,11,12,26
CN291C,Chase,2009,2009-01-01,2009-12-31,0,0,12,364
CN291C,Chase,2010,2010-01-01,2010-07-28,0,0,7,208
CN292C,Chase,2008,2008-12-05,2008-12-31,0,11,12,26
CN292C,Chase,2009,2009-01-01,2009-01-20,1,0,1,19
CN293Ta,Takla,2011,2011-12-12,2011-12-31,0,11,12,19
CN293Ta,Takla,2012,2012-01-01,2012-07-24,0,0,7,205
CN295Ta,Takla,2011,2011-12-22,2011-12-31,0,11,12,9
CN295Ta,Takla,2012,2012-01-01,2012-07-22,0,0,7,203
CN296Ta,Takla,2011,2011-12-22,2011-12-31,0,11,12,9
CN296Ta,Takla,2012,2012-01-01,2012-07-22,0,0,7,203
CN297Ta,Takla,2011,2011-12-22,2011-12-31,0,11,12,9
CN297Ta,Takla,2012,2012-01-01,2012-07-24,0,0,7,205
CN298Ta,Takla,2011,2011-12-22,2011-12-31,0,11,12,9
CN298Ta,Takla,2012,2012-01-01,2012-07-22,0,0,7,203
CN311K,Klinse-Za,2010,2010-12-17,2010-12-31,0,11,12,14
CN311K,Klinse-Za,2011,2011-01-01,2011-12-31,0,0,12,364
CN311K,Klinse-Za,2012,2012-01-01,2012-12-31,0,0,12,365
CN311K,Klinse-Za,2013,2013-01-01,2013-12-31,0,0,12,364
CN311K,Klinse-Za,2014,2014-01-01,2014-12-31,0,0,12,364
CN311K,Klinse-Za,2015,2015-01-01,2015-12-31,0,0,12,364
CN311K,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN311K,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN311K,Klinse-Za,2018,2018-01-01,2018-12-31,0,0,12,364
CN311K,Klinse-Za,2019,2019-01-01,2019-12-31,0,0,12,364
CN311K,Klinse-Za,2020,2020-01-01,2020-12-29,0,0,12,363
CN312K,Klinse-Za,2013,2013-12-26,2013-12-31,0,11,12,5
CN312K,Klinse-Za,2014,2014-01-01,2014-12-31,0,0,12,364
CN312K,Klinse-Za,2015,2015-01-01,2015-12-31,0,0,12,364
CN312K,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN312K,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN312K,Klinse-Za,2018,2018-01-01,2018-12-31,0,0,12,364
CN312K,Klinse-Za,2019,2019-01-01,2019-12-31,0,0,12,364
CN312K,Klinse-Za,2020,2020-01-01,2020-12-29,0,0,12,363
CN313K,Klinse-Za,2013,2013-12-26,2013-12-31,0,11,12,5
CN313K,Klinse-Za,2014,2014-01-01,2014-12-31,0,0,12,364
CN313K,Klinse-Za,2015,2015-01-01,2015-12-31,0,0,12,364
CN313K,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN313K,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN313K,Klinse-Za,2018,2018-01-01,2018-12-31,0,0,12,364
CN313K,Klinse-Za,2019,2019-01-01,2019-12-31,0,0,12,364
CN313K,Klinse-Za,2020,2020-01-01,2020-12-29,0,0,12,363
CN314K,Klinse-Za,2012,2012-10-19,2012-12-31,0,9,12,73
CN314K,Klinse-Za,2013,2013-01-01,2013-12-31,0,0,12,364
CN314K,Klinse-Za,2014,2014-01-01,2014-12-31,0,0,12,364
CN314K,Klinse-Za,2015,2015-01-01,2015-12-31,0,0,12,364
CN314K,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN314K,Klinse-Za,2017,2017-01-01,2017-11-09,1,0,11,312
CN315S,Klinse-Za,2013,2013-12-26,2013-12-31,0,11,12,5
CN315S,Klinse-Za,2014,2014-01-01,2014-12-31,0,0,12,364
CN315S,Klinse-Za,2015,2015-01-01,2015-12-31,0,0,12,364
CN315S,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN315S,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN315S,Klinse-Za,2018,2018-01-01,2018-12-31,0,0,12,364
CN315S,Klinse-Za,2019,2019-01-01,2019-12-31,0,0,12,364
CN315S,Klinse-Za,2020,2020-01-01,2020-12-29,0,0,12,363
CN316S,Klinse-Za,2013,2013-12-26,2013-12-31,0,11,12,5
CN316S,Klinse-Za,2014,2014-01-01,2014-12-31,0,0,12,364
CN316S,Klinse-Za,2015,2015-01-01,2015-12-31,0,0,12,364
CN316S,Klinse-Za,2016,2016-01-01,2016-01-19,0,0,1,18
CN317S,Klinse-Za,2013,2013-12-26,2013-12-31,0,11,12,5
CN317S,Klinse-Za,2014,2014-01-01,2014-12-31,0,0,12,364
CN317S,Klinse-Za,2015,2015-01-01,2015-12-31,0,0,12,364
CN317S,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN317S,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN317S,Klinse-Za,2018,2018-01-01,2018-12-31,0,0,12,364
CN317S,Klinse-Za,2019,2019-01-01,2019-12-31,0,0,12,364
CN317S,Klinse-Za,2020,2020-01-01,2020-12-29,0,0,12,363
CN318S,Klinse-Za,2012,2012-10-19,2012-12-31,0,9,12,73
CN318S,Klinse-Za,2013,2013-01-01,2013-12-31,0,0,12,364
CN318S,Klinse-Za,2014,2014-01-01,2014-09-19,1,0,9,261
CN319K,Klinse-Za,2013,2013-12-27,2013-12-31,0,11,12,4
CN319K,Klinse-Za,2014,2014-01-01,2014-12-31,0,0,12,364
CN319K,Klinse-Za,2015,2015-01-01,2015-12-31,0,0,12,364
CN319K,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN319K,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN319K,Klinse-Za,2018,2018-01-01,2018-12-31,0,0,12,364
CN319K,Klinse-Za,2019,2019-01-01,2019-12-31,0,0,12,364
CN319K,Klinse-Za,2020,2020-01-01,2020-12-29,0,0,12,363
CN320S,Klinse-Za,2013,2013-12-27,2013-12-31,0,11,12,4
CN320S,Klinse-Za,2014,2014-01-01,2014-04-09,1,0,4,98
CN331K,Klinse-Za,2014,2014-12-17,2014-12-31,0,11,12,14
CN331K,Klinse-Za,2015,2015-01-01,2015-12-31,0,0,12,364
CN331K,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN331K,Klinse-Za,2017,2017-01-01,2017-04-14,1,0,4,103
CN332K,Klinse-Za,2014,2014-12-17,2014-12-31,0,11,12,14
CN332K,Klinse-Za,2015,2015-01-01,2015-12-31,0,0,12,364
CN332K,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN332K,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN332K,Klinse-Za,2018,2018-01-01,2018-12-31,0,0,12,364
CN332K,Klinse-Za,2019,2019-01-01,2019-12-31,0,0,12,364
CN332K,Klinse-Za,2020,2020-01-01,2020-09-07,1,0,9,250
CN333K,Klinse-Za,2014,2014-12-17,2014-12-31,0,11,12,14
CN333K,Klinse-Za,2015,2015-01-01,2015-12-31,0,0,12,364
CN333K,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN333K,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN333K,Klinse-Za,2018,2018-01-01,2018-12-31,0,0,12,364
CN333K,Klinse-Za,2019,2019-01-01,2019-12-31,0,0,12,364
CN333K,Klinse-Za,2020,2020-01-01,2020-12-29,0,0,12,363
CN334K,Klinse-Za,2010,2010-12-28,2010-12-31,0,11,12,3
CN334K,Klinse-Za,2011,2011-01-01,2011-12-31,0,0,12,364
CN334K,Klinse-Za,2012,2012-01-01,2012-12-31,0,0,12,365
CN334K,Klinse-Za,2013,2013-01-01,2013-12-31,0,0,12,364
CN334K,Klinse-Za,2014,2014-01-01,2014-12-31,0,0,12,364
CN334K,Klinse-Za,2015,2015-01-01,2015-12-31,0,0,12,364
CN334K,Klinse-Za,2016,2016-01-01,2016-10-30,1,0,10,303
CN335K,Klinse-Za,2014,2014-12-17,2014-12-31,0,11,12,14
CN335K,Klinse-Za,2015,2015-01-01,2015-12-31,0,0,12,364
CN335K,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN335K,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN335K,Klinse-Za,2018,2018-01-01,2018-12-31,0,0,12,364
CN335K,Klinse-Za,2019,2019-01-01,2019-12-31,0,0,12,364
CN335K,Klinse-Za,2020,2020-01-01,2020-12-29,0,0,12,363
CN336K,Klinse-Za,2014,2014-12-17,2014-12-31,0,11,12,14
CN336K,Klinse-Za,2015,2015-01-01,2015-12-31,0,0,12,364
CN336K,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN336K,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN336K,Klinse-Za,2018,2018-01-01,2018-12-31,0,0,12,364
CN336K,Klinse-Za,2019,2019-01-01,2019-09-07,1,0,9,249
CN337S,Klinse-Za,2012,2012-12-22,2012-12-31,0,11,12,9
CN337S,Klinse-Za,2013,2013-01-01,2013-12-31,0,0,12,364
CN337S,Klinse-Za,2014,2014-01-01,2014-12-31,0,0,12,364
CN337S,Klinse-Za,2015,2015-01-01,2015-12-31,0,0,12,364
CN337S,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN337S,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN337S,Klinse-Za,2018,2018-01-01,2018-07-03,1,0,7,183
CN338K,Klinse-Za,2014,2014-12-23,2014-12-31,0,11,12,8
CN338K,Klinse-Za,2015,2015-01-01,2015-12-31,0,0,12,364
CN338K,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN338K,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN338K,Klinse-Za,2018,2018-01-01,2018-12-31,0,0,12,364
CN338K,Klinse-Za,2019,2019-01-01,2019-12-31,0,0,12,364
CN338K,Klinse-Za,2020,2020-01-01,2020-12-29,0,0,12,363
CN341K,Klinse-Za,2016,2016-12-22,2016-12-31,0,11,12,9
CN341K,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN341K,Klinse-Za,2018,2018-01-01,2018-12-31,0,0,12,364
CN341K,Klinse-Za,2019,2019-01-01,2019-12-31,0,0,12,364
CN341K,Klinse-Za,2020,2020-01-01,2020-12-29,0,0,12,363
CN343S,Klinse-Za,2018,2018-12-12,2018-12-31,0,11,12,19
CN343S,Klinse-Za,2019,2019-01-01,2019-12-31,0,0,12,364
CN343S,Klinse-Za,2020,2020-01-01,2020-05-20,0,0,5,140
CN346K,Klinse-Za,2015,2015-12-16,2015-12-31,0,11,12,15
CN346K,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN346K,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN346K,Klinse-Za,2018,2018-01-01,2018-12-31,0,0,12,364
CN346K,Klinse-Za,2019,2019-01-01,2019-12-31,0,0,12,364
CN346K,Klinse-Za,2020,2020-01-01,2020-12-29,0,0,12,363
CN347K,Klinse-Za,2015,2015-12-16,2015-12-31,0,11,12,15
CN347K,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN347K,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN347K,Klinse-Za,2018,2018-01-01,2018-09-14,1,0,9,256
CN348S,Klinse-Za,2015,2015-12-16,2015-12-31,0,11,12,15
CN348S,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN348S,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN348S,Klinse-Za,2018,2018-01-01,2018-12-31,0,0,12,364
CN348S,Klinse-Za,2019,2019-01-01,2019-12-09,1,0,12,342
CN349S,Klinse-Za,2015,2015-12-16,2015-12-31,0,11,12,15
CN349S,Klinse-Za,2016,2016-01-01,2016-12-31,0,0,12,365
CN349S,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN349S,Klinse-Za,2018,2018-01-01,2018-12-31,0,0,12,364
CN349S,Klinse-Za,2019,2019-01-01,2019-12-31,0,0,12,364
CN349S,Klinse-Za,2020,2020-01-01,2020-12-29,0,0,12,363
CN350K,Klinse-Za,2015,2015-12-17,2015-12-31,0,11,12,14
CN350K,Klinse-Za,2016,2016-01-01,2016-10-30,1,0,10,303
CN352S,Klinse-Za,2012,2012-12-22,2012-12-31,0,11,12,9
CN352S,Klinse-Za,2013,2013-01-01,2013-12-31,0,0,12,364
CN352S,Klinse-Za,2014,2014-01-01,2014-12-31,0,0,12,364
CN352S,Klinse-Za,2015,2015-01-01,2015-12-31,0,0,12,364
CN352S,Klinse-Za,2016,2016-01-01,2016-10-30,1,0,10,303
CN355K,Klinse-Za,2018,2018-09-22,2018-12-31,0,8,12,100
CN355K,Klinse-Za,2019,2019-01-01,2019-12-31,0,0,12,364
CN355K,Klinse-Za,2020,2020-01-01,2020-12-29,0,0,12,363
CN356K,Klinse-Za,2018,2018-09-22,2018-12-31,0,8,12,100
CN356K,Klinse-Za,2019,2019-01-01,2019-12-31,0,0,12,364
CN356K,Klinse-Za,2020,2020-01-01,2020-12-29,0,0,12,363
CN360K,Klinse-Za,2018,2018-12-11,2018-12-18,1,11,12,7
CN364K,Klinse-Za,2016,2016-12-22,2016-12-31,0,11,12,9
CN364K,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN364K,Klinse-Za,2018,2018-01-01,2018-12-31,0,0,12,364
CN364K,Klinse-Za,2019,2019-01-01,2019-05-19,1,0,5,138
CN365S,Klinse-Za,2016,2016-12-22,2016-12-31,0,11,12,9
CN365S,Klinse-Za,2017,2017-01-01,2017-12-31,0,0,12,364
CN365S,Klinse-Za,2018,2018-01-01,2018-06-03,0,0,6,153
CN366K,Klinse-Za,2016,2016-12-22,2016-12-31,0,11,12,9
CN366K,Klinse-Za,2017,2017-01-01,2017-05-24,1,0,5,143
CN369K,Klinse-Za,2018,2018-12-12,2018-12-31,0,11,12,19
CN369K,Klinse-Za,2019,2019-01-01,2019-12-31,0,0,12,364
CN369K,Klinse-Za,2020,2020-01-01,2020-12-29,0,0,12,363
CN374S,Klinse-Za,2019,2019-12-14,2019-12-31,0,11,12,17
CN374S,Klinse-Za,2020,2020-01-01,2020-12-29,0,0,12,363
CN384K,Klinse-Za,2019,2019-12-17,2019-12-31,0,11,12,14
CN384K,Klinse-Za,2020,2020-01-01,2020-12-29,0,0,12,363
CN387C,Chase,2017,2017-12-07,2017-12-31,0,11,12,24
CN387C,Chase,2018,2018-01-01,2018-12-31,0,0,12,364
CN387C,Chase,2019,2019-01-01,2019-12-31,0,0,12,364
CN387C,Chase,2020,2020-01-01,2020-07-13,0,0,7,194
CN388C,Chase,2017,2017-12-07,2017-12-31,0,11,12,24
CN388C,Chase,2018,2018-01-01,2018-12-31,0,0,12,364
CN388C,Chase,2019,2019-01-01,2019-12-31,0,0,12,364
CN388C,Chase,2020,2020-01-01,2020-12-29,0,0,12,363
CN389C,Chase,2017,2017-12-08,2017-12-31,0,11,12,23
CN389C,Chase,2018,2018-01-01,2018-12-31,0,0,12,364
CN389C,Chase,2019,2019-01-01,2019-12-31,0,0,12,364
CN389C,Chase,2020,2020-01-01,2020-12-29,0,0,12,363
CN390C,Chase,2017,2017-12-08,2017-12-31,0,11,12,23
CN390C,Chase,2018,2018-01-01,2018-03-13,1,0,3,71
CN391C,Chase,2017,2017-12-08,2017-12-31,0,11,12,23
CN391C,Chase,2018,2018-01-01,2018-12-31,0,0,12,364
CN391C,Chase,2019,2019-01-01,2019-12-31,0,0,12,364
CN391C,Chase,2020,2020-01-01,2020-12-29,0,0,12,363
CN392C,Chase,2017,2017-12-08,2017-12-31,0,11,12,23
CN392C,Chase,2018,2018-01-01,2018-12-31,0,0,12,364
CN392C,Chase,2019,2019-01-01,2019-12-31,0,0,12,364
CN392C,Chase,2020,2020-01-01,2020-03-22,1,0,3,81
CN393C,Chase,2017,2017-12-08,2017-12-31,0,11,12,23
CN393C,Chase,2018,2018-01-01,2018-12-26,1,0,12,359
CN394C,Chase,2017,2017-12-08,2017-12-31,0,11,12,23
CN394C,Chase,2018,2018-01-01,2018-12-31,0,0,12,364
CN394C,Chase,2019,2019-01-01,2019-12-31,0,0,12,364
CN394C,Chase,2020,2020-01-01,2020-10-10,1,0,10,283
CN395C,Chase,2017,2017-12-09,2017-12-31,0,11,12,22
CN395C,Chase,2018,2018-01-01,2018-12-31,0,0,12,364
CN395C,Chase,2019,2019-01-01,2019-10-28,0,0,10,300
CN396C,Chase,2017,2017-12-09,2017-12-31,0,11,12,22
CN396C,Chase,2018,2018-01-01,2018-12-31,0,0,12,364
CN396C,Chase,2019,2019-01-01,2019-12-31,0,0,12,364
CN396C,Chase,2020,2020-01-01,2020-12-29,0,0,12,363
CN397C,Chase,2017,2017-12-09,2017-12-31,0,11,12,22
CN397C,Chase,2018,2018-01-01,2018-12-31,0,0,12,364
CN397C,Chase,2019,2019-01-01,2019-12-31,0,0,12,364
CN397C,Chase,2020,2020-01-01,2020-12-29,0,0,12,363
CN398C,Chase,2017,2017-12-09,2017-12-31,0,11,12,22
CN398C,Chase,2018,2018-01-01,2018-12-31,0,0,12,364
CN398C,Chase,2019,2019-01-01,2019-12-31,0,0,12,364
CN398C,Chase,2020,2020-01-01,2020-12-29,0,0,12,363
CN399C,Chase,2017,2017-12-09,2017-12-31,0,11,12,22
CN399C,Chase,2018,2018-01-01,2018-12-31,0,0,12,364
CN399C,Chase,2019,2019-01-01,2019-02-15,1,0,2,45
CN400C,Chase,2017,2017-12-09,2017-12-31,0,11,12,22
CN400C,Chase,2018,2018-01-01,2018-09-04,1,0,9,246
CN401C,Chase,2017,2017-12-09,2017-12-31,0,11,12,22
